_id,measure_id,measure_name,interval_type,value_type,measure_value,year_to_date_variance,budget_variance,decimal_accuracy,desired_direction,category,data_source_notes,city_perspective_note,year,period_number_in_year,target,note
6909,2.19,Rent Bank Grants Issued,q,n,276,0.01,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter, Support & Housing. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",Colour scheme is based on the City 's perspective that more rent bank grants reflect a contracting economy.,2009,4,,
6910,2.19,Rent Bank Grants Issued,q,n,225,0.01,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter, Support & Housing. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",Colour scheme is based on the City 's perspective that more rent bank grants reflect a contracting economy.,2010,1,,
6911,2.19,Rent Bank Grants Issued,q,n,202,0.01,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter, Support & Housing. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",Colour scheme is based on the City 's perspective that more rent bank grants reflect a contracting economy.,2010,2,,
6912,2.19,Rent Bank Grants Issued,q,n,172,0.01,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter, Support & Housing. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",Colour scheme is based on the City 's perspective that more rent bank grants reflect a contracting economy.,2010,3,,
6913,2.19,Rent Bank Grants Issued,q,n,198,0.01,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter, Support & Housing. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",Colour scheme is based on the City 's perspective that more rent bank grants reflect a contracting economy.,2010,4,,
6914,2.19,Rent Bank Grants Issued,q,n,150,0.01,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter, Support & Housing. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",Colour scheme is based on the City 's perspective that more rent bank grants reflect a contracting economy.,2011,1,,
6915,2.19,Rent Bank Grants Issued,q,n,159,0.01,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter, Support & Housing. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",Colour scheme is based on the City 's perspective that more rent bank grants reflect a contracting economy.,2011,2,,
6916,2.19,Rent Bank Grants Issued,q,n,241,0.01,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter, Support & Housing. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",Colour scheme is based on the City 's perspective that more rent bank grants reflect a contracting economy.,2011,3,,
6917,2.19,Rent Bank Grants Issued,q,n,254,0.01,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter, Support & Housing. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",Colour scheme is based on the City 's perspective that more rent bank grants reflect a contracting economy.,2011,4,,
6918,2.19,Rent Bank Grants Issued,q,n,251,0.01,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter, Support & Housing. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",Colour scheme is based on the City 's perspective that more rent bank grants reflect a contracting economy.,2012,1,,
6919,2.19,Rent Bank Grants Issued,q,n,257,0.01,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter, Support & Housing. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",Colour scheme is based on the City 's perspective that more rent bank grants reflect a contracting economy.,2012,2,,
6920,2.19,Rent Bank Grants Issued,q,n,270,0.01,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter, Support & Housing. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",Colour scheme is based on the City 's perspective that more rent bank grants reflect a contracting economy.,2012,3,,
6921,2.19,Rent Bank Grants Issued,q,n,285,0.01,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter, Support & Housing. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",Colour scheme is based on the City 's perspective that more rent bank grants reflect a contracting economy.,2012,4,,
6922,2.19,Rent Bank Grants Issued,q,n,225,0.01,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter, Support & Housing. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",Colour scheme is based on the City 's perspective that more rent bank grants reflect a contracting economy.,2013,1,,
6923,2.19,Rent Bank Grants Issued,q,n,240,0.01,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter, Support & Housing. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",Colour scheme is based on the City 's perspective that more rent bank grants reflect a contracting economy.,2013,2,,
6924,2.19,Rent Bank Grants Issued,q,n,218,0.01,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter, Support & Housing. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",Colour scheme is based on the City 's perspective that more rent bank grants reflect a contracting economy.,2013,3,,
6925,2.19,Rent Bank Grants Issued,q,n,216,0.01,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter, Support & Housing. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",Colour scheme is based on the City 's perspective that more rent bank grants reflect a contracting economy.,2013,4,,
6926,2.19,Rent Bank Grants Issued,q,n,186,0.01,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter, Support & Housing. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",Colour scheme is based on the City 's perspective that more rent bank grants reflect a contracting economy.,2014,1,,
6927,2.19,Rent Bank Grants Issued,q,n,183,0.01,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter, Support & Housing. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",Colour scheme is based on the City 's perspective that more rent bank grants reflect a contracting economy.,2014,2,,
6928,2.19,Rent Bank Grants Issued,q,n,197,0.01,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter, Support & Housing. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",Colour scheme is based on the City 's perspective that more rent bank grants reflect a contracting economy.,2014,3,,
6929,2.19,Rent Bank Grants Issued,q,n,175,0.01,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter, Support & Housing. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",Colour scheme is based on the City 's perspective that more rent bank grants reflect a contracting economy.,2014,4,,
6930,2.19,Rent Bank Grants Issued,q,n,161,0.01,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter, Support & Housing. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",Colour scheme is based on the City 's perspective that more rent bank grants reflect a contracting economy.,2015,1,,
6931,2.19,Rent Bank Grants Issued,q,n,206,0.01,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter, Support & Housing. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",Colour scheme is based on the City 's perspective that more rent bank grants reflect a contracting economy.,2015,2,,
6932,2.19,Rent Bank Grants Issued,q,n,250,0.01,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter, Support & Housing. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",Colour scheme is based on the City 's perspective that more rent bank grants reflect a contracting economy.,2015,3,,
6933,2.19,Rent Bank Grants Issued,q,n,235,0.01,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter, Support & Housing. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",Colour scheme is based on the City 's perspective that more rent bank grants reflect a contracting economy.,2015,4,,
6934,2.19,Rent Bank Grants Issued,q,n,166,0.01,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter, Support & Housing. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",Colour scheme is based on the City 's perspective that more rent bank grants reflect a contracting economy.,2016,1,,
